customer_id,city,tier,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
C031774,Hyderabad,casual,350.0,1,523.0,2,1,1,4,Needs Attention
C014851,Bangalore,regular,141.0,11,8246.0,3,4,4,11,Champion
C070603,Hyderabad,casual,174.0,6,5753.47,3,4,4,11,Champion
C034038,Hyderabad,casual,777.0,1,1784.0,1,2,2,5,Needs Attention
C091892,Mumbai,casual,101.0,2,1354.0,3,2,2,7,New/Promising
C076144,Hyderabad,casual,379.0,1,646.0,2,1,1,4,Needs Attention
C054322,Delhi,loyal,158.0,16,11960.1,3,4,4,11,Champion
C037935,Pune,casual,290.0,1,1240.0,2,1,2,5,Needs Attention
C021617,Delhi,regular,48.0,3,3638.47,4,3,4,11,Champion
C013446,Mumbai,casual,274.0,1,706.22,2,1,1,4,Needs Attention
C073298,Mumbai,casual,160.0,2,2467.0,3,3,3,9,Champion
C084303,Delhi,regular,221.0,7,5088.0,3,4,4,11,Champion
C088790,Hyderabad,loyal,58.0,16,15127.94,4,4,4,12,Champion
C069899,Mumbai,regular,79.0,8,4807.47,4,4,4,12,Champion
C050399,Mumbai,casual,283.0,1,759.0,2,1,1,4,Needs Attention
C007565,Mumbai,casual,404.0,1,702.0,2,1,1,4,Needs Attention
C085216,Pune,casual,621.0,1,320.0,1,1,1,3,Needs Attention
C072898,Mumbai,casual,447.0,1,778.0,2,1,1,4,Needs Attention
C027681,Pune,casual,546.0,1,229.0,1,1,1,3,Needs Attention
C083269,Delhi,regular,45.0,7,7070.0,4,4,4,12,Champion
C022502,Bangalore,casual,119.0,1,882.0,3,1,1,5,New/Promising
C089999,Hyderabad,casual,661.0,4,3474.0,1,4,3,8,Loyal
C004958,Delhi,casual,323.0,3,2109.0,2,3,3,8,Loyal
C016032,Delhi,casual,863.0,1,50.0,1,1,1,3,Needs Attention
C017220,Mumbai,casual,286.0,1,1681.0,2,2,2,6,Needs Attention
C061312,Bangalore,casual,368.0,2,1160.68,2,2,2,6,Needs Attention
C071269,Delhi,casual,304.0,2,1650.47,2,2,2,6,Needs Attention
C080474,Mumbai,casual,513.0,3,2350.0,1,3,3,7,Loyal
C022830,Delhi,casual,481.0,1,928.08,1,1,1,3,Needs Attention
C019930,Delhi,casual,714.0,2,1367.96,1,2,2,5,Needs Attention
C035604,Hyderabad,casual,459.0,1,1525.0,2,2,2,6,Needs Attention
C070966,Hyderabad,regular,205.0,6,3895.0,3,4,4,11,Champion
C061281,Hyderabad,casual,291.0,1,1207.0,2,1,2,5,Needs Attention
C058283,Bangalore,casual,693.0,2,1706.0,1,2,2,5,Needs Attention
C058230,Delhi,casual,260.0,3,1378.0,2,3,2,7,At Risk
C094573,Bangalore,regular,63.0,5,5239.0,4,4,4,12,Champion
C068453,Mumbai,casual,30.0,3,3522.0,4,3,3,10,Champion
C069490,Mumbai,casual,249.0,3,2440.0,2,3,3,8,Loyal
C057077,Delhi,casual,414.0,1,741.0,2,1,1,4,Needs Attention
C012188,Pune,regular,48.0,8,8873.02,4,4,4,12,Champion
C058349,Bangalore,casual,179.0,1,1008.0,3,1,1,5,New/Promising
C020682,Bangalore,casual,658.0,1,450.0,1,1,1,3,Needs Attention
C068788,Bangalore,casual,1466.0,1,1014.0,1,1,1,3,Needs Attention
C059102,Pune,casual,465.0,1,244.0,2,1,1,4,Needs Attention
C006824,Pune,regular,344.0,6,3765.49,2,4,4,10,Loyal
C036170,Delhi,loyal,30.0,17,13846.03,4,4,4,12,Champion
C055274,Delhi,casual,189.0,2,1990.0,3,2,3,8,New/Promising
C060750,Hyderabad,casual,506.0,1,313.0,1,1,1,3,Needs Attention
C094903,Delhi,casual,255.0,1,1295.0,2,1,2,5,Needs Attention
C006482,Bangalore,casual,80.0,1,1200.0,4,1,2,7,New/Promising
C074952,Hyderabad,regular,105.0,5,4870.94,3,4,4,11,Champion
C019547,Delhi,regular,172.0,3,3216.0,3,3,3,9,Champion
C003374,Pune,regular,218.0,2,1602.0,3,2,2,7,New/Promising
C059193,Mumbai,regular,149.0,7,5505.8,3,4,4,11,Champion
C046864,Hyderabad,casual,204.0,1,923.0,3,1,1,5,New/Promising
C053748,Mumbai,regular,171.0,5,5574.0,3,4,4,11,Champion
C071774,Bangalore,regular,1264.0,1,604.0,1,1,1,3,Needs Attention
C080018,Pune,regular,143.0,3,2522.0,3,3,3,9,Champion
C017613,Hyderabad,regular,50.0,7,6729.0,4,4,4,12,Champion
C023739,Mumbai,regular,483.0,4,4648.94,1,4,4,9,Loyal
C037653,Pune,casual,289.0,2,1318.74,2,2,2,6,Needs Attention
C093983,Pune,casual,135.0,1,510.0,3,1,1,5,New/Promising
C032498,Mumbai,casual,340.0,1,294.0,2,1,1,4,Needs Attention
C086499,Mumbai,regular,151.0,5,3502.0,3,4,3,10,Champion
C097347,Bangalore,casual,988.0,2,1987.0,1,2,3,6,Needs Attention
C055065,Hyderabad,casual,11.0,2,944.0,4,2,1,7,New/Promising
C001338,Hyderabad,casual,151.0,1,989.0,3,1,1,5,New/Promising
C065803,Hyderabad,casual,282.0,2,2948.0,2,3,3,8,Loyal
C013257,Delhi,casual,142.0,1,451.0,3,1,1,5,New/Promising
C088470,Delhi,casual,26.0,4,4192.0,4,4,4,12,Champion
C095203,Delhi,regular,459.0,1,1806.0,2,2,2,6,Needs Attention
C091578,Delhi,casual,40.0,6,6655.0,4,4,4,12,Champion
C062223,Hyderabad,casual,255.0,1,1716.0,2,2,2,6,Needs Attention
C081818,Bangalore,regular,593.0,3,2982.0,1,3,3,7,Loyal
C081870,Mumbai,regular,449.0,3,2263.0,2,3,3,8,Loyal
C097117,Bangalore,regular,86.0,7,6755.0,4,4,4,12,Champion
C004470,Hyderabad,regular,609.0,2,2412.0,1,3,3,7,Loyal
C046855,Bangalore,casual,284.0,2,846.0,2,2,1,5,Needs Attention
C012992,Delhi,regular,179.0,1,520.0,3,1,1,5,New/Promising
C006137,Hyderabad,casual,293.0,1,40.0,2,1,1,4,Needs Attention
C075332,Pune,regular,14.0,5,3899.0,4,4,4,12,Champion
C033818,Pune,casual,377.0,1,1081.0,2,1,2,5,Needs Attention
C047291,Hyderabad,regular,75.0,5,3764.0,4,4,4,12,Champion
C042031,Delhi,casual,1092.0,1,220.0,1,1,1,3,Needs Attention
C067418,Pune,regular,320.0,6,5498.0,2,4,4,10,Loyal
C078009,Pune,casual,51.0,1,1015.0,4,1,1,6,New/Promising
C063442,Mumbai,loyal,183.0,15,14501.51,3,4,4,11,Champion
C042664,Pune,regular,43.0,7,7969.0,4,4,4,12,Champion
C063902,Delhi,casual,450.0,1,1413.0,2,2,2,6,Needs Attention
C085944,Bangalore,regular,297.0,4,4709.47,2,4,4,10,Loyal
C070298,Pune,loyal,57.0,14,11332.3,4,4,4,12,Champion
C049253,Bangalore,casual,110.0,3,3365.0,3,3,3,9,Champion
C067402,Hyderabad,casual,158.0,2,823.0,3,2,1,6,New/Promising
C026242,Mumbai,loyal,244.0,8,6809.08,2,4,4,10,Loyal
C026344,Hyderabad,casual,259.0,4,4731.22,2,4,4,10,Loyal
C016129,Bangalore,casual,203.0,1,2146.0,3,2,3,8,New/Promising
C054416,Bangalore,casual,1005.0,1,1497.41,1,2,2,5,Needs Attention
C053288,Bangalore,regular,293.0,2,1752.47,2,2,2,6,Needs Attention
C013341,Bangalore,regular,575.0,1,628.0,1,1,1,3,Needs Attention
C014525,Delhi,casual,697.0,1,1577.0,1,2,2,5,Needs Attention
C079060,Mumbai,casual,181.0,1,291.0,3,1,1,5,New/Promising
C058842,Delhi,casual,75.0,2,1051.37,4,2,1,7,New/Promising
C095657,Bangalore,casual,260.0,1,1102.0,2,1,2,5,Needs Attention
C050439,Delhi,casual,213.0,1,676.0,3,1,1,5,New/Promising
C012296,Delhi,regular,24.0,1,831.0,4,1,1,6,New/Promising
C009162,Bangalore,casual,501.0,3,2494.0,1,3,3,7,Loyal
C040150,Hyderabad,casual,546.0,1,1013.0,1,1,1,3,Needs Attention
C013769,Hyderabad,casual,281.0,2,1504.0,2,2,2,6,Needs Attention
C004039,Pune,casual,19.0,2,2210.0,4,2,3,9,New/Promising
C077593,Bangalore,casual,285.0,2,1701.0,2,2,2,6,Needs Attention
C081819,Pune,casual,138.0,3,2335.0,3,3,3,9,Champion
C027528,Pune,casual,632.0,1,383.0,1,1,1,3,Needs Attention
C083016,Delhi,casual,91.0,1,944.0,3,1,1,5,New/Promising
C024244,Hyderabad,loyal,23.0,16,16333.96,4,4,4,12,Champion
C069992,Hyderabad,casual,573.0,3,2897.73,1,3,3,7,Loyal
C059430,Pune,casual,452.0,1,1492.0,2,2,2,6,Needs Attention
C059576,Pune,regular,537.0,7,6592.0,1,4,4,9,Loyal
C091843,Hyderabad,loyal,8.0,16,13365.0,4,4,4,12,Champion
C048229,Hyderabad,regular,98.0,6,4949.91,3,4,4,11,Champion
C030939,Mumbai,regular,460.0,4,4350.48,2,4,4,10,Loyal
C080581,Hyderabad,casual,159.0,3,1286.48,3,3,2,8,Needs Attention
C025372,Delhi,casual,431.0,2,1743.0,2,2,2,6,Needs Attention
C017624,Mumbai,regular,106.0,3,3262.0,3,3,3,9,Champion
C068651,Pune,loyal,68.0,13,14336.09,4,4,4,12,Champion
C024076,Bangalore,casual,105.0,2,1200.0,3,2,2,7,New/Promising
C034949,Bangalore,regular,88.0,2,825.0,4,2,1,7,New/Promising
C010598,Pune,casual,652.0,2,675.0,1,2,1,4,Needs Attention
C006516,Delhi,casual,217.0,1,506.0,3,1,1,5,New/Promising
C090274,Bangalore,regular,8.0,8,5639.92,4,4,4,12,Champion
C082236,Mumbai,casual,721.0,1,1254.43,1,1,2,4,Needs Attention
C072347,Mumbai,casual,238.0,2,819.0,2,2,1,5,Needs Attention
C000988,Delhi,casual,37.0,1,580.0,4,1,1,6,New/Promising
C073950,Delhi,casual,1062.0,1,244.0,1,1,1,3,Needs Attention
C046533,Pune,loyal,64.0,19,20562.0,4,4,4,12,Champion
C067546,Delhi,casual,18.0,1,908.0,4,1,1,6,New/Promising
C023003,Bangalore,regular,82.0,6,5418.0,4,4,4,12,Champion
C037817,Hyderabad,casual,633.0,3,3493.0,1,3,3,7,Loyal
C079375,Mumbai,casual,45.0,3,1407.0,4,3,2,9,Needs Attention
C027925,Hyderabad,regular,493.0,3,1960.28,1,3,2,6,At Risk
C062437,Bangalore,casual,138.0,3,4430.0,3,3,4,10,Champion
C073943,Delhi,regular,177.0,5,4304.0,3,4,4,11,Champion
C052188,Bangalore,regular,476.0,7,7282.9,1,4,4,9,Loyal
C093495,Mumbai,casual,744.0,1,541.82,1,1,1,3,Needs Attention
C079089,Pune,regular,115.0,9,12669.97,3,4,4,11,Champion
C033139,Delhi,casual,71.0,2,938.0,4,2,1,7,New/Promising
C056414,Bangalore,loyal,205.0,14,12417.0,3,4,4,11,Champion
C079982,Bangalore,regular,152.0,6,5000.0,3,4,4,11,Champion
C050084,Bangalore,casual,127.0,2,1625.0,3,2,2,7,New/Promising
C041598,Hyderabad,casual,1152.0,2,1182.47,1,2,2,5,Needs Attention
C073868,Delhi,casual,314.0,3,2223.0,2,3,3,8,Loyal
C050566,Bangalore,casual,974.0,1,1708.0,1,2,2,5,Needs Attention
C015420,Mumbai,regular,156.0,5,4239.0,3,4,4,11,Champion
C086718,Hyderabad,casual,375.0,2,2742.0,2,3,3,8,Loyal
C058509,Mumbai,casual,303.0,2,1482.0,2,2,2,6,Needs Attention
C010807,Mumbai,casual,975.0,2,2371.0,1,3,3,7,Loyal
C024875,Bangalore,casual,67.0,2,2465.0,4,3,3,10,Champion
C091249,Pune,casual,592.0,2,3486.0,1,3,3,7,Loyal
C036734,Delhi,casual,319.0,2,1032.0,2,2,1,5,Needs Attention
C099377,Delhi,regular,391.0,2,2105.0,2,2,3,7,Needs Attention
C091552,Hyderabad,casual,23.0,3,3618.0,4,3,4,11,Champion
C001509,Pune,casual,137.0,1,486.0,3,1,1,5,New/Promising
C095640,Delhi,loyal,64.0,12,10705.47,4,4,4,12,Champion
C067556,Bangalore,casual,199.0,2,2038.0,3,2,3,8,New/Promising
C053087,Pune,regular,265.0,5,3760.47,2,4,4,10,Loyal
C043722,Pune,casual,,1,226.0,4,1,1,6,New/Promising
C034925,Pune,regular,10.0,5,3767.97,4,4,4,12,Champion
C093071,Hyderabad,casual,351.0,2,1678.0,2,2,2,6,Needs Attention
C001342,Mumbai,loyal,51.0,19,14799.66,4,4,4,12,Champion
C040985,Delhi,loyal,10.0,7,4070.62,4,4,4,12,Champion
C038402,Bangalore,casual,409.0,2,738.0,2,2,1,5,Needs Attention
C094924,Pune,casual,319.0,1,563.0,2,1,1,4,Needs Attention
C048131,Pune,regular,64.0,7,6887.0,4,4,4,12,Champion
C062765,Delhi,casual,112.0,1,432.0,3,1,1,5,New/Promising
C065961,Hyderabad,casual,114.0,1,255.0,3,1,1,5,New/Promising
C059234,Mumbai,regular,44.0,4,2333.0,4,3,3,10,Champion
C095329,Delhi,regular,17.0,4,4250.0,4,4,4,12,Champion
C007248,Hyderabad,casual,24.0,3,3056.47,4,3,3,10,Champion
C020587,Mumbai,casual,31.0,2,1706.0,4,2,2,8,New/Promising
C041647,Mumbai,casual,340.0,2,1286.9,2,2,2,6,Needs Attention
C093893,Mumbai,casual,80.0,1,1100.0,4,1,2,7,New/Promising
C064461,Bangalore,casual,558.0,1,730.0,1,1,1,3,Needs Attention
C098075,Delhi,regular,3.0,9,8879.93,4,4,4,12,Champion
C026099,Delhi,casual,724.0,3,2760.82,1,3,3,7,Loyal
C012887,Mumbai,casual,958.0,1,332.0,1,1,1,3,Needs Attention
C063763,Delhi,casual,761.0,1,1539.0,1,2,2,5,Needs Attention
C023845,Pune,casual,1074.0,2,874.47,1,2,1,4,Needs Attention
C050269,Pune,casual,420.0,3,3879.0,2,3,4,9,Loyal
C002451,Mumbai,casual,,1,1018.0,4,1,1,6,New/Promising
C028852,Pune,regular,129.0,6,5563.0,3,4,4,11,Champion
C048633,Pune,casual,12.0,2,985.0,4,2,1,7,New/Promising
C085817,Bangalore,casual,13.0,4,3916.0,4,4,4,12,Champion
C086736,Bangalore,casual,630.0,1,830.0,1,1,1,3,Needs Attention
C068036,Hyderabad,casual,402.0,2,1522.0,2,2,2,6,Needs Attention
C018287,Delhi,casual,110.0,1,894.0,3,1,1,5,New/Promising
C028734,Pune,casual,198.0,2,1439.0,3,2,2,7,New/Promising
C044045,Mumbai,casual,39.0,4,5630.0,4,4,4,12,Champion
C084249,Pune,casual,405.0,4,2674.0,2,3,3,8,Loyal
C019415,Bangalore,regular,282.0,2,3260.0,2,3,3,8,Loyal
C073825,Mumbai,casual,162.0,2,1433.0,3,2,2,7,New/Promising
C018175,Pune,regular,125.0,4,4071.0,3,4,4,11,Champion
C073637,Bangalore,casual,335.0,1,890.0,2,1,1,4,Needs Attention
C030343,Pune,regular,5.0,7,5785.72,4,4,4,12,Champion
C026457,Pune,casual,114.0,2,1100.0,3,2,2,7,New/Promising
C094039,Bangalore,casual,558.0,1,1473.0,1,2,2,5,Needs Attention
C098412,Mumbai,regular,33.0,4,6233.0,4,4,4,12,Champion
C065482,Bangalore,loyal,173.0,17,15707.86,3,4,4,11,Champion
C093300,Pune,regular,173.0,4,3437.78,3,4,3,10,Champion
C058334,Mumbai,casual,172.0,2,1502.0,3,2,2,7,New/Promising
C081575,Mumbai,casual,156.0,1,455.0,3,1,1,5,New/Promising
C018492,Delhi,loyal,230.0,5,4792.0,3,4,4,11,Champion
C021990,Hyderabad,regular,29.0,4,2566.0,4,3,3,10,Champion
C030769,Delhi,regular,515.0,6,4394.64,1,4,4,9,Loyal
C033653,Pune,regular,9.0,5,4248.0,4,4,4,12,Champion
C025934,Mumbai,casual,401.0,1,1143.0,2,1,2,5,Needs Attention
C087620,Mumbai,regular,55.0,3,3023.0,4,3,3,10,Champion
C020722,Mumbai,casual,47.0,2,1175.0,4,2,2,8,New/Promising
C028940,Mumbai,regular,56.0,2,1446.0,4,2,2,8,New/Promising
C073193,Pune,casual,73.0,4,4201.0,4,4,4,12,Champion
C019817,Bangalore,regular,235.0,5,3014.62,2,4,3,9,Loyal
C057609,Hyderabad,casual,141.0,2,3295.0,3,3,3,9,Champion
C034069,Hyderabad,casual,181.0,1,293.0,3,1,1,5,New/Promising
C063938,Bangalore,loyal,59.0,11,10273.03,4,4,4,12,Champion
C058926,Hyderabad,casual,72.0,1,676.0,4,1,1,6,New/Promising
C074531,Hyderabad,casual,326.0,1,1454.0,2,2,2,6,Needs Attention
C069693,Bangalore,casual,524.0,2,911.0,1,2,1,4,Needs Attention
C039521,Mumbai,regular,261.0,7,5330.67,2,4,4,10,Loyal
C013046,Bangalore,casual,811.0,1,516.0,1,1,1,3,Needs Attention
C036121,Delhi,casual,1116.0,1,490.0,1,1,1,3,Needs Attention
C069710,Bangalore,casual,532.0,4,5251.64,1,4,4,9,Loyal
C066072,Pune,casual,1455.0,1,1061.34,1,1,1,3,Needs Attention
C084840,Delhi,casual,72.0,2,2008.0,4,2,3,9,New/Promising
C011099,Bangalore,casual,177.0,3,1890.0,3,3,2,8,Needs Attention
C086998,Mumbai,regular,598.0,1,1051.0,1,1,1,3,Needs Attention
C008374,Hyderabad,casual,355.0,4,4237.0,2,4,4,10,Loyal
C057835,Delhi,casual,313.0,1,1722.0,2,2,2,6,Needs Attention
C002629,Bangalore,casual,802.0,2,2571.0,1,3,3,7,Loyal
C029511,Hyderabad,regular,37.0,3,2096.0,4,3,3,10,Champion
C098402,Pune,regular,267.0,5,3674.0,2,4,4,10,Loyal
C029149,Hyderabad,casual,167.0,2,2378.0,3,3,3,9,Champion
C018236,Pune,casual,318.0,3,3728.47,2,3,4,9,Loyal
C002281,Bangalore,regular,100.0,5,3058.0,3,4,3,10,Champion
C072822,Delhi,casual,83.0,3,1966.0,4,3,2,9,Needs Attention
C081661,Pune,casual,772.0,2,1896.0,1,2,2,5,Needs Attention
C093363,Delhi,regular,236.0,4,4783.0,2,4,4,10,Loyal
C058880,Delhi,casual,748.0,1,362.0,1,1,1,3,Needs Attention
C030499,Delhi,casual,13.0,1,458.0,4,1,1,6,New/Promising
C071760,Delhi,regular,74.0,6,6051.96,4,4,4,12,Champion
C067970,Hyderabad,casual,6.0,3,2711.0,4,3,3,10,Champion
C014915,Delhi,casual,3.0,8,8216.0,4,4,4,12,Champion
C067574,Mumbai,casual,25.0,1,1318.0,4,2,2,8,New/Promising
C028461,Pune,casual,315.0,2,2775.0,2,3,3,8,Loyal
C098697,Delhi,casual,41.0,2,1916.0,4,2,2,8,New/Promising
C030060,Bangalore,casual,284.0,2,1699.0,2,2,2,6,Needs Attention
C059607,Bangalore,casual,552.0,3,2679.0,1,3,3,7,Loyal
C079783,Mumbai,casual,995.0,1,834.0,1,1,1,3,Needs Attention
C094283,Mumbai,regular,39.0,5,4199.0,4,4,4,12,Champion
C075555,Delhi,regular,48.0,5,4140.0,4,4,4,12,Champion
C086656,Hyderabad,casual,235.0,1,862.0,2,1,1,4,Needs Attention
C083253,Mumbai,casual,299.0,1,304.0,2,1,1,4,Needs Attention
C006997,Mumbai,casual,9.0,2,1436.0,4,2,2,8,New/Promising
C057834,Bangalore,casual,54.0,3,3846.0,4,3,4,11,Champion
C081687,Pune,regular,193.0,1,590.0,3,1,1,5,New/Promising
C015097,Pune,casual,436.0,1,1395.32,2,2,2,6,Needs Attention
C098517,Pune,loyal,40.0,21,18494.0,4,4,4,12,Champion
C060066,Hyderabad,loyal,11.0,11,10888.0,4,4,4,12,Champion
C009337,Pune,regular,292.0,5,4594.86,2,4,4,10,Loyal
C051816,Hyderabad,casual,719.0,3,3120.82,1,3,3,7,Loyal
C030524,Pune,regular,451.0,8,8048.62,2,4,4,10,Loyal
C029244,Hyderabad,casual,30.0,2,985.0,4,2,1,7,New/Promising
C037208,Pune,casual,722.0,2,2655.82,1,3,3,7,Loyal
C033372,Hyderabad,regular,476.0,2,1484.0,1,2,2,5,Needs Attention
C031331,Bangalore,casual,23.0,2,2250.0,4,3,3,10,Champion
C081378,Mumbai,casual,621.0,3,1929.0,1,3,2,6,At Risk
C017412,Hyderabad,casual,30.0,2,2126.0,4,2,3,9,New/Promising
C002382,Mumbai,casual,180.0,1,1228.0,3,1,2,6,New/Promising
C043598,Bangalore,casual,10.0,1,999.0,4,1,1,6,New/Promising
C053522,Bangalore,casual,467.0,1,1393.0,2,2,2,6,Needs Attention
C004177,Mumbai,regular,115.0,10,8016.0,3,4,4,11,Champion
C009980,Pune,regular,129.0,8,7845.33,3,4,4,11,Champion
C093388,Bangalore,casual,652.0,2,1368.0,1,2,2,5,Needs Attention
C039880,Pune,casual,210.0,2,2377.0,3,3,3,9,Champion
C037239,Delhi,casual,4.0,4,2903.47,4,3,3,10,Champion
C025296,Mumbai,casual,1508.0,1,211.0,1,1,1,3,Needs Attention
C066272,Mumbai,casual,9.0,4,2698.0,4,3,3,10,Champion
C088695,Mumbai,regular,22.0,6,5308.72,4,4,4,12,Champion
C075258,Bangalore,casual,365.0,3,1330.01,2,3,2,7,At Risk
C050514,Delhi,casual,648.0,2,2293.0,1,3,3,7,Loyal
C029113,Bangalore,casual,93.0,1,398.0,3,1,1,5,New/Promising
C004932,Mumbai,casual,800.0,1,905.0,1,1,1,3,Needs Attention
C027413,Delhi,casual,400.0,4,4371.43,2,4,4,10,Loyal
C005489,Mumbai,casual,329.0,2,2204.47,2,2,3,7,Needs Attention
C022916,Delhi,casual,283.0,5,3424.93,2,4,3,9,Loyal
C073253,Hyderabad,casual,4.0,3,2655.47,4,3,3,10,Champion
C036330,Pune,casual,735.0,2,1866.82,1,2,2,5,Needs Attention
C002063,Delhi,casual,674.0,1,760.0,1,1,1,3,Needs Attention
C003917,Hyderabad,casual,539.0,1,996.0,1,1,1,3,Needs Attention
C066221,Mumbai,casual,431.0,3,3174.0,2,3,3,8,Loyal
C086824,Hyderabad,casual,4.0,4,3136.0,4,4,3,11,Champion
C038941,Delhi,loyal,247.0,14,11841.29,2,4,4,10,Loyal
C030124,Delhi,casual,75.0,1,761.0,4,1,1,6,New/Promising
C066614,Delhi,loyal,70.0,11,10315.96,4,4,4,12,Champion
C097822,Pune,casual,674.0,1,1266.0,1,1,2,4,Needs Attention
C002504,Hyderabad,regular,180.0,4,4657.0,3,4,4,11,Champion
C018916,Delhi,casual,359.0,1,1030.0,2,1,1,4,Needs Attention
C096280,Bangalore,casual,275.0,2,592.0,2,2,1,5,Needs Attention
C015298,Bangalore,casual,206.0,3,2427.01,3,3,3,9,Champion
C084026,Hyderabad,casual,1050.0,1,1302.0,1,1,2,4,Needs Attention
C029977,Hyderabad,regular,735.0,3,4137.26,1,3,4,8,Loyal
C055892,Hyderabad,regular,112.0,6,5104.43,3,4,4,11,Champion
C082062,Bangalore,regular,527.0,2,1292.0,1,2,2,5,Needs Attention
C027562,Bangalore,casual,402.0,2,868.95,2,2,1,5,Needs Attention
C033968,Pune,regular,690.0,1,658.0,1,1,1,3,Needs Attention
C019939,Hyderabad,casual,825.0,1,1682.0,1,2,2,5,Needs Attention
C091673,Mumbai,loyal,6.0,16,13938.13,4,4,4,12,Champion
C031315,Pune,casual,226.0,1,302.0,3,1,1,5,New/Promising
C054005,Mumbai,regular,405.0,1,720.0,2,1,1,4,Needs Attention
C057397,Mumbai,casual,522.0,1,1232.62,1,1,2,4,Needs Attention
C036882,Bangalore,regular,134.0,8,5978.0,3,4,4,11,Champion
C087204,Hyderabad,casual,138.0,1,868.0,3,1,1,5,New/Promising
C072067,Pune,casual,59.0,2,3098.0,4,3,3,10,Champion
C031901,Bangalore,casual,126.0,2,1171.0,3,2,2,7,New/Promising
C023104,Mumbai,loyal,52.0,16,13196.99,4,4,4,12,Champion
C028591,Hyderabad,casual,73.0,1,1624.0,4,2,2,8,New/Promising
C029616,Mumbai,casual,144.0,3,3203.48,3,3,3,9,Champion
C013159,Hyderabad,casual,272.0,1,1158.0,2,1,2,5,Needs Attention
C089296,Mumbai,casual,940.0,1,355.86,1,1,1,3,Needs Attention
C063892,Mumbai,casual,1297.0,1,713.0,1,1,1,3,Needs Attention
C046117,Pune,casual,108.0,1,687.0,3,1,1,5,New/Promising
C030184,Hyderabad,regular,99.0,4,4351.0,3,4,4,11,Champion
C083908,Hyderabad,casual,622.0,1,961.0,1,1,1,3,Needs Attention
C064724,Pune,casual,558.0,2,1640.0,1,2,2,5,Needs Attention
C082019,Delhi,casual,2.0,1,765.0,4,1,1,6,New/Promising
C012627,Delhi,casual,112.0,5,4468.0,3,4,4,11,Champion
C013521,Mumbai,casual,614.0,1,1273.0,1,1,2,4,Needs Attention
C088372,Mumbai,regular,228.0,1,1030.0,3,1,1,5,New/Promising
C007232,Mumbai,casual,867.0,1,459.72,1,1,1,3,Needs Attention
C035050,Mumbai,loyal,16.0,12,12074.0,4,4,4,12,Champion
C035043,Bangalore,casual,682.0,2,1417.0,1,2,2,5,Needs Attention
C005492,Delhi,casual,95.0,2,1352.0,3,2,2,7,New/Promising
C083114,Pune,casual,573.0,2,1299.0,1,2,2,5,Needs Attention
C049167,Hyderabad,casual,852.0,1,1112.0,1,1,2,4,Needs Attention
C098348,Pune,casual,409.0,2,2105.0,2,2,3,7,Needs Attention
C045529,Delhi,loyal,28.0,16,17884.65,4,4,4,12,Champion
C053272,Delhi,casual,,1,744.0,4,1,1,6,New/Promising
C043815,Bangalore,casual,425.0,2,2162.0,2,2,3,7,Needs Attention
C040775,Delhi,casual,605.0,3,2499.0,1,3,3,7,Loyal
C012427,Pune,regular,19.0,5,4999.0,4,4,4,12,Champion
C018355,Hyderabad,regular,459.0,2,1520.0,2,2,2,6,Needs Attention
C065107,Pune,casual,279.0,4,5188.0,2,4,4,10,Loyal
C046724,Bangalore,casual,785.0,2,1432.0,1,2,2,5,Needs Attention
C089733,Delhi,regular,6.0,5,4411.0,4,4,4,12,Champion
C031346,Pune,casual,259.0,2,1914.22,2,2,2,6,Needs Attention
C069013,Delhi,regular,196.0,2,1968.0,3,2,2,7,New/Promising
C008861,Bangalore,regular,46.0,10,8103.0,4,4,4,12,Champion
C001255,Hyderabad,casual,447.0,2,1048.0,2,2,1,5,Needs Attention
C013681,Bangalore,regular,7.0,6,6171.0,4,4,4,12,Champion
C061107,Mumbai,regular,356.0,5,5036.0,2,4,4,10,Loyal
C045740,Hyderabad,regular,177.0,4,2849.48,3,3,3,9,Champion
C060893,Mumbai,casual,267.0,3,2530.99,2,3,3,8,Loyal
C090452,Hyderabad,casual,300.0,1,1528.0,2,2,2,6,Needs Attention
C074762,Bangalore,casual,,1,1036.0,4,1,1,6,New/Promising
C053627,Hyderabad,casual,956.0,1,843.96,1,1,1,3,Needs Attention
C054941,Pune,regular,248.0,9,5943.24,2,4,4,10,Loyal
C005513,Pune,casual,40.0,3,4158.0,4,3,4,11,Champion
C025139,Mumbai,casual,110.0,5,5696.0,3,4,4,11,Champion
C037187,Pune,regular,363.0,5,4101.0,2,4,4,10,Loyal
C026928,Bangalore,casual,285.0,1,1121.0,2,1,2,5,Needs Attention
C033853,Hyderabad,loyal,58.0,12,7788.66,4,4,4,12,Champion
C074053,Mumbai,casual,180.0,4,4110.0,3,4,4,11,Champion
C069897,Delhi,loyal,21.0,16,12716.71,4,4,4,12,Champion
C081875,Delhi,casual,574.0,2,2998.0,1,3,3,7,Loyal
C078166,Bangalore,casual,714.0,1,950.0,1,1,1,3,Needs Attention
C054434,Delhi,casual,698.0,2,782.0,1,2,1,4,Needs Attention
C099616,Mumbai,casual,42.0,1,2167.0,4,2,3,9,New/Promising
C074744,Bangalore,regular,200.0,5,4107.0,3,4,4,11,Champion
C081697,Pune,casual,356.0,2,2366.01,2,3,3,8,Loyal
C062400,Delhi,casual,508.0,1,1141.62,1,1,2,4,Needs Attention
