PerformanceRating_ID;PerformanceCode;Employee_ID;ReviewDateKey;EnvironmentSatisfactionKey;JobSatisfactionKey;RelationshipSatisfactionKey;WorkLifeBalanceKey;SelfRatingKey;ManagerRatingKey;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;ReviewCount
439;PR1386;122;20170105;5;3;5;3;3;4;2;0;1
440;PR1387;1222;20170106;5;3;3;3;1;1;1;3;1
441;PR1388;893;20170107;2;3;1;3;1;2;2;1;1
442;PR1389;505;20170107;2;5;5;5;3;4;1;2;1
443;PR139;185;20130515;2;3;3;5;1;2;1;1;1
444;PR1390;33;20170109;3;5;2;2;2;3;1;1;1
445;PR1391;1422;20170109;2;1;5;5;1;1;3;1;1
446;PR1392;312;20170109;2;1;1;5;3;4;1;0;1
447;PR1393;1191;20170109;3;1;5;3;2;3;2;1;1
448;PR1394;381;20170109;2;2;5;5;2;3;2;3;1
449;PR1395;679;20170110;2;3;2;5;2;2;1;0;1
450;PR1396;865;20170110;3;3;3;3;1;1;2;2;1
451;PR1397;1169;20170110;3;1;3;5;2;2;2;2;1
452;PR1398;687;20170111;2;5;2;1;2;3;3;0;1
453;PR1399;1355;20170111;5;1;3;2;3;4;2;2;1
454;PR14;118;20130114;5;1;1;5;1;1;2;1;1
455;PR140;61;20130517;5;3;5;2;1;2;2;1;1
456;PR1400;781;20170111;2;3;3;2;2;3;3;0;1
457;PR1401;674;20170112;3;3;5;1;2;3;2;0;1
458;PR1402;894;20170112;5;1;5;2;3;4;2;0;1
459;PR1403;118;20170113;5;3;2;3;1;2;2;1;1
460;PR1404;1187;20170113;5;2;3;3;1;2;1;1;1
461;PR1405;1017;20170113;3;2;2;5;1;2;1;0;1
462;PR1406;1468;20170114;5;1;2;2;2;3;2;0;1
463;PR1407;14;20170115;5;2;2;2;2;2;3;0;1
464;PR1408;232;20170115;5;2;5;2;1;2;1;1;1
465;PR1409;1158;20170115;2;2;3;2;3;4;3;1;1
466;PR141;899;20130517;5;5;2;2;2;3;2;1;1
467;PR1410;1113;20170115;3;1;5;2;3;3;2;1;1
468;PR1411;1028;20170116;5;3;1;1;2;3;2;0;1
469;PR1412;641;20170116;5;5;1;5;1;2;1;1;1
470;PR1413;290;20170117;2;5;2;3;1;1;1;0;1
471;PR1414;787;20170117;2;1;2;5;3;4;3;0;1
472;PR1415;798;20170117;5;1;5;5;3;4;2;3;1
473;PR1416;792;20170117;3;1;3;2;1;2;3;1;1
474;PR1417;652;20170118;3;2;5;2;2;3;2;0;1
475;PR1418;1357;20170118;5;3;1;2;3;4;2;2;1
476;PR1419;1249;20170118;3;5;1;5;1;1;3;0;1
477;PR142;435;20130520;3;2;1;1;1;2;3;1;1
478;PR1420;553;20170119;5;2;5;1;1;2;1;0;1
479;PR1421;1180;20170119;3;2;3;1;2;3;3;0;1
480;PR1422;30;20170120;5;2;5;1;1;1;2;0;1
481;PR1423;922;20170120;3;3;2;2;1;1;3;1;1
482;PR1424;385;20170121;3;3;5;2;3;3;2;0;1
483;PR1425;724;20170121;2;5;2;3;1;1;3;0;1
484;PR1426;1436;20170121;3;1;5;3;3;3;2;2;1
485;PR1427;1213;20170122;3;3;2;3;2;2;2;1;1
486;PR1428;880;20170122;2;1;3;5;3;3;1;2;1
487;PR1429;788;20170123;5;1;5;1;3;4;2;2;1
488;PR143;456;20130520;3;1;2;2;2;2;3;1;1
489;PR1430;191;20170123;2;3;1;1;1;1;1;1;1
490;PR1431;386;20170124;5;2;2;1;1;1;2;1;1
491;PR1432;959;20170124;3;1;2;3;2;3;3;1;1
492;PR1433;1031;20170125;2;2;5;1;1;2;3;0;1
493;PR1434;565;20170126;3;1;1;3;2;2;3;2;1
494;PR1435;1457;20170126;5;5;5;5;3;4;2;0;1
495;PR1436;559;20170126;5;1;5;3;2;3;3;2;1
496;PR1437;571;20170126;2;1;1;5;3;4;2;1;1
497;PR1438;515;20170128;2;5;2;1;2;3;1;1;1
498;PR1439;1319;20170128;3;3;3;2;3;3;2;1;1
499;PR144;915;20130520;5;1;5;3;1;1;3;2;1
500;PR1440;1014;20170128;2;2;5;2;2;3;2;2;1
501;PR1441;862;20170129;3;5;5;5;1;1;2;1;1
502;PR1442;24;20170129;2;5;5;2;1;2;2;0;1
503;PR1443;658;20170130;5;5;1;2;1;2;2;0;1
504;PR1444;1379;20170130;2;5;3;2;1;2;3;1;1
505;PR1445;108;20170131;2;5;5;5;3;4;3;0;1
506;PR1446;1372;20170131;5;3;5;5;1;2;3;1;1
507;PR1447;1032;20170201;3;5;1;1;1;2;1;3;1
508;PR1448;797;20170202;3;2;1;2;2;3;2;0;1
509;PR1449;1237;20170202;5;5;2;3;1;2;1;3;1
510;PR145;1082;20130520;2;1;1;1;2;3;3;3;1
511;PR1450;186;20170202;3;3;5;1;1;2;3;2;1
512;PR1451;848;20170202;5;2;1;2;2;3;2;3;1
513;PR1452;1003;20170202;2;5;5;1;3;4;1;0;1
514;PR1453;575;20170203;5;3;3;1;3;3;2;1;1
515;PR1454;503;20170203;5;3;3;3;2;2;3;1;1
516;PR1455;807;20170204;5;5;1;1;3;3;3;1;1
517;PR1456;1400;20170204;5;1;5;1;1;1;2;1;1
518;PR1457;975;20170204;5;3;5;3;3;4;2;0;1
519;PR1458;1243;20170204;5;2;3;3;2;2;1;1;1
520;PR1459;1055;20170204;2;3;5;2;2;3;2;0;1
521;PR146;823;20130521;3;5;5;3;3;4;2;1;1
522;PR1460;136;20170205;2;3;1;1;3;3;2;1;1
523;PR1461;476;20170205;2;3;1;2;3;4;2;0;1
524;PR1462;1225;20170205;2;2;3;3;2;3;3;0;1
525;PR1463;1146;20170208;5;3;2;1;1;1;2;3;1
526;PR1464;1374;20170208;2;5;3;5;1;2;1;0;1
527;PR1465;1288;20170208;5;2;5;5;2;3;1;0;1
528;PR1466;891;20170209;2;1;2;5;3;3;3;2;1
529;PR1467;81;20170210;2;3;5;3;1;2;1;0;1
530;PR1468;1025;20170210;2;2;2;1;3;4;1;1;1
531;PR1469;501;20170210;2;1;2;1;2;2;1;0;1
532;PR147;776;20130524;3;2;5;3;2;3;3;1;1
533;PR1470;1264;20170211;3;3;1;1;3;3;3;0;1
534;PR1471;806;20170211;2;1;1;5;3;4;1;1;1
535;PR1472;227;20170212;2;2;2;3;3;3;2;0;1
536;PR1473;754;20170212;3;1;5;2;3;4;1;0;1
537;PR1474;1013;20170212;3;3;1;5;3;4;3;0;1
538;PR1475;572;20170213;2;5;2;5;1;2;2;1;1
539;PR1476;85;20170214;5;1;2;1;3;4;2;3;1
540;PR1477;514;20170215;2;1;1;2;2;3;3;1;1
541;PR1478;104;20170215;3;5;5;3;1;2;1;2;1
542;PR1479;857;20170215;2;2;2;2;1;2;3;0;1
543;PR148;1248;20130527;2;2;3;5;1;2;1;0;1
544;PR1480;454;20170217;3;2;3;5;1;2;2;1;1
545;PR1481;1056;20170217;3;1;5;5;3;4;1;2;1
546;PR1482;1203;20170217;5;3;1;5;1;1;3;0;1
547;PR1483;329;20170218;5;1;1;5;1;2;2;3;1
548;PR1484;200;20170220;5;3;5;2;2;3;1;0;1
549;PR1485;812;20170220;2;5;1;1;3;3;2;0;1
550;PR1486;462;20170221;2;2;2;5;1;2;2;0;1
551;PR1487;1435;20170221;3;5;2;1;2;2;2;3;1
552;PR1488;1438;20170221;5;3;3;2;1;1;3;1;1
553;PR1489;1178;20170221;5;1;2;1;3;3;2;0;1
554;PR149;272;20130528;2;2;3;3;2;2;1;1;1
555;PR1490;523;20170222;5;1;2;2;2;2;1;0;1
556;PR1491;1308;20170222;5;5;1;2;2;3;3;3;1
557;PR1492;789;20170222;5;3;2;2;3;4;3;2;1
558;PR1493;1131;20170222;3;3;2;1;1;1;3;1;1
559;PR1494;1142;20170222;2;1;2;5;3;4;1;0;1
560;PR1495;584;20170223;5;3;1;1;2;2;3;0;1
561;PR1496;283;20170224;5;1;1;5;2;3;1;0;1
562;PR1497;1090;20170225;3;1;2;1;3;4;2;1;1
563;PR1498;683;20170225;2;3;3;5;1;1;2;0;1
564;PR1499;297;20170226;2;2;2;3;1;1;2;1;1
565;PR15;1187;20130114;5;2;2;5;3;3;3;0;1
566;PR150;1093;20130530;3;3;5;1;1;2;1;2;1
567;PR1500;152;20170226;2;2;2;2;3;4;2;1;1
568;PR1501;508;20170227;2;3;3;2;3;3;3;2;1
569;PR1502;1335;20170227;3;3;2;3;3;3;3;2;1
570;PR1503;5;20170228;5;3;1;3;1;1;2;1;1
571;PR1504;678;20170228;5;5;2;2;3;4;2;1;1
572;PR1505;686;20170228;3;1;3;1;1;1;3;0;1
573;PR1506;644;20170228;5;1;2;5;1;1;2;2;1
574;PR1507;148;20170301;3;3;2;3;2;3;1;2;1
575;PR1508;1164;20170301;5;5;2;5;1;1;2;0;1
576;PR1509;1279;20170301;2;3;2;2;3;4;1;2;1
577;PR151;1284;20130530;5;1;3;1;3;3;3;1;1
578;PR1510;918;20170301;5;1;3;3;3;4;2;2;1
579;PR1511;1353;20170302;2;1;1;3;2;2;1;2;1
580;PR1512;197;20170302;3;5;2;3;3;4;3;0;1
581;PR1513;1127;20170303;2;1;1;2;3;4;3;0;1
582;PR1514;1161;20170303;5;2;3;5;3;3;3;0;1
583;PR1515;1461;20170303;2;1;1;5;2;2;3;0;1
584;PR1516;16;20170303;3;5;2;5;1;2;1;0;1
585;PR1517;40;20170304;2;2;1;5;2;3;3;0;1
586;PR1518;99;20170305;3;2;2;1;1;1;1;1;1
587;PR1519;138;20170305;5;5;3;3;3;4;3;0;1
588;PR152;356;20140101;5;5;1;2;3;3;1;2;1
589;PR1520;461;20170305;3;3;1;3;2;2;2;0;1
590;PR1521;1010;20170305;2;5;5;3;3;3;2;1;1
591;PR1522;762;20170306;3;2;3;5;1;2;1;3;1
592;PR1523;1256;20170306;5;3;5;3;2;2;1;0;1
593;PR1524;1352;20170306;2;5;3;1;3;4;1;0;1
594;PR1525;721;20170307;2;1;2;5;1;1;1;2;1
595;PR1526;1254;20170307;5;5;5;3;2;3;3;0;1
596;PR1527;664;20170307;2;3;3;1;3;3;2;1;1
597;PR1528;1311;20170307;3;5;1;1;1;2;2;3;1
598;PR1529;420;20170309;2;5;1;3;2;3;1;1;1
599;PR153;696;20140102;5;1;1;5;2;2;1;1;1
600;PR1530;355;20170309;5;1;3;2;1;1;3;0;1
601;PR1531;72;20170309;5;1;3;1;2;2;3;3;1
602;PR1532;997;20170310;5;5;1;5;3;4;2;1;1
603;PR1533;417;20170311;1;1;2;4;3;4;3;3;1
604;PR1534;1185;20170311;1;4;3;1;3;3;2;0;1
605;PR1535;928;20170312;3;2;2;1;1;1;3;1;1
606;PR1536;614;20170313;1;3;3;3;1;1;2;0;1
607;PR1537;215;20170313;2;2;4;2;3;4;1;0;1
608;PR1538;493;20170313;4;3;2;2;2;3;3;3;1
609;PR1539;1024;20170313;4;2;3;1;2;2;3;0;1
610;PR154;1040;20140103;3;3;3;3;1;2;3;2;1
611;PR1540;444;20170314;3;3;2;3;1;2;3;2;1
612;PR1541;712;20170314;1;1;1;2;1;2;2;0;1
613;PR1542;745;20170314;1;3;2;4;1;2;1;1;1
614;PR1543;937;20170315;3;2;1;3;3;4;2;2;1
615;PR1544;786;20170315;2;1;4;2;2;2;3;2;1
616;PR1545;379;20170316;4;2;4;2;3;4;2;1;1
617;PR1546;463;20170316;2;1;1;3;3;3;3;2;1
618;PR1547;1190;20170317;3;1;1;1;1;2;2;0;1
619;PR1548;852;20170318;3;1;4;2;1;2;1;1;1
620;PR1549;1260;20170318;4;1;3;3;3;3;2;1;1
621;PR155;1417;20140103;3;2;1;2;2;2;2;1;1
622;PR1550;1285;20170318;1;1;3;4;1;2;2;2;1
623;PR1551;780;20170319;5;2;3;1;1;2;1;0;1
624;PR1552;877;20170319;3;3;5;5;2;2;1;1;1
625;PR1553;1300;20170322;3;5;2;1;3;4;3;1;1
626;PR1554;331;20170323;3;2;5;1;1;2;2;3;1
627;PR1555;1064;20170323;5;5;5;3;3;4;3;1;1
628;PR1556;1132;20170323;2;1;2;3;3;4;3;1;1
629;PR1557;459;20170324;5;5;1;5;1;1;3;0;1
630;PR1558;744;20170324;2;2;3;3;2;3;2;0;1
631;PR1559;759;20170325;2;5;1;3;3;4;3;1;1
632;PR156;37;20140104;5;2;5;3;3;4;3;3;1
633;PR1560;550;20170325;3;3;3;2;1;2;1;1;1
634;PR1561;563;20170327;3;1;2;5;2;2;1;2;1
635;PR1562;403;20170327;3;5;5;5;2;3;1;1;1
636;PR1563;949;20170327;2;1;2;5;2;3;1;2;1
637;PR1564;1123;20170327;3;3;2;2;1;1;3;1;1
638;PR1565;870;20170328;2;5;3;3;3;3;2;0;1
639;PR1566;6;20170329;5;2;3;3;2;3;3;2;1
640;PR1567;18;20170330;5;2;5;5;3;3;1;0;1
641;PR1568;939;20170330;3;5;3;2;2;3;1;0;1
642;PR1569;793;20170330;5;3;2;1;2;3;2;2;1
643;PR157;472;20140104;5;5;5;1;1;1;2;1;1
644;PR1570;1274;20170330;3;2;2;3;3;4;3;3;1
645;PR1571;813;20170331;3;1;2;1;1;1;1;0;1
646;PR1572;770;20170331;5;5;2;1;2;2;2;2;1
647;PR1573;11;20170402;3;3;2;3;1;1;1;1;1
648;PR1574;48;20170402;2;5;2;2;2;2;1;3;1
649;PR1575;740;20170402;3;5;1;5;2;3;2;1;1
650;PR1576;260;20170402;5;3;3;5;3;4;3;1;1
651;PR1577;1045;20170403;2;5;3;3;3;4;1;1;1
652;PR1578;83;20170405;2;5;2;2;1;2;1;3;1
653;PR1579;147;20170405;5;2;3;2;3;3;1;1;1
654;PR158;1433;20140104;5;5;5;1;3;4;2;2;1
655;PR1580;322;20170405;5;5;3;5;1;2;1;2;1
656;PR1581;1144;20170405;2;3;1;5;3;3;2;1;1
657;PR1582;44;20170406;3;2;5;2;3;3;2;1;1
658;PR1583;843;20170408;3;3;2;5;2;2;2;2;1
659;PR1584;998;20170409;3;2;1;2;2;3;2;1;1
660;PR1585;467;20170409;2;1;5;3;2;2;2;2;1
661;PR1586;986;20170410;5;1;1;1;1;1;2;1;1
662;PR1587;1403;20170410;5;3;5;5;2;2;2;1;1
663;PR1588;711;20170410;2;2;3;5;2;2;2;0;1
664;PR1589;137;20170411;5;1;3;3;2;2;2;0;1
665;PR159;893;20140108;5;5;1;5;1;1;1;0;1
666;PR1590;157;20170411;3;3;1;1;1;2;2;1;1
667;PR1591;409;20170411;3;1;2;5;3;3;3;1;1
668;PR1592;1238;20170411;5;2;5;3;1;1;1;0;1
669;PR1593;465;20170412;2;1;5;2;3;4;3;1;1
670;PR1594;926;20170412;3;1;3;3;2;3;2;2;1
671;PR1595;1128;20170413;3;3;5;2;3;3;2;3;1
672;PR1596;1173;20170413;2;3;2;3;3;4;1;0;1
673;PR1597;529;20170413;2;5;5;5;3;3;3;1;1
674;PR1598;1340;20170413;2;3;3;1;2;3;2;0;1
675;PR1599;1377;20170414;2;1;3;5;2;2;1;1;1
676;PR16;14;20130116;5;5;5;1;2;2;1;0;1
677;PR160;33;20140110;5;3;5;5;2;3;1;0;1
678;PR1600;714;20170414;3;5;2;5;3;4;2;1;1
679;PR1601;1181;20170414;5;1;5;5;2;3;1;2;1
680;PR1602;702;20170416;3;3;2;2;1;1;3;1;1
681;PR1603;1117;20170416;3;2;5;1;1;1;1;0;1
682;PR1604;850;20170416;5;3;1;3;1;1;2;0;1
683;PR1605;1034;20170416;3;1;3;5;2;3;3;1;1
684;PR1606;536;20170417;5;5;5;2;2;3;3;1;1
685;PR1607;422;20170417;5;3;5;3;3;3;2;1;1
686;PR1608;103;20170417;5;2;2;3;2;3;3;1;1
687;PR1609;600;20170417;5;3;5;3;1;2;1;0;1
688;PR161;1422;20140110;2;5;3;2;2;3;1;2;1
689;PR1610;964;20170418;3;3;1;3;2;3;3;0;1
690;PR1611;885;20170418;2;3;3;5;1;1;1;0;1
691;PR1612;1463;20170419;2;3;5;1;2;3;3;1;1
692;PR1613;1130;20170420;3;2;2;3;1;1;1;2;1
693;PR1614;1091;20170420;2;3;3;2;1;2;1;1;1
694;PR1615;838;20170421;2;1;2;1;2;3;3;3;1
695;PR1616;1441;20170421;3;5;1;5;1;1;1;3;1
696;PR1617;359;20170422;3;5;2;5;2;3;2;0;1
697;PR1618;1295;20170422;2;3;5;3;1;2;3;1;1
698;PR1619;661;20170422;3;1;2;3;2;3;2;1;1
699;PR162;679;20140111;2;5;5;2;1;1;3;1;1
700;PR1620;415;20170423;5;5;5;1;2;3;1;2;1
701;PR1621;460;20170424;3;3;5;3;3;3;2;1;1
702;PR1622;923;20170424;5;2;3;3;2;3;1;2;1
703;PR1623;1063;20170424;5;3;2;2;3;3;3;2;1
704;PR1624;105;20170425;3;1;1;3;1;1;2;0;1
705;PR1625;917;20170425;2;2;3;1;1;2;2;1;1
706;PR1626;441;20170426;5;1;5;5;3;4;3;2;1
707;PR1627;160;20170428;3;5;3;5;1;1;3;0;1
708;PR1628;1253;20170428;3;2;3;1;2;3;2;0;1
709;PR1629;1138;20170429;5;1;5;1;1;2;3;2;1
710;PR163;865;20140111;5;2;2;5;3;3;3;0;1
711;PR1630;911;20170430;5;2;5;3;3;3;3;0;1
712;PR1631;1211;20170430;2;1;1;5;1;2;3;0;1
713;PR1632;270;20170430;3;1;2;3;1;1;2;2;1
714;PR1633;308;20170430;3;3;1;1;3;4;3;0;1
715;PR1634;289;20170501;5;2;5;2;1;1;3;3;1
716;PR1635;1008;20170501;2;5;2;5;2;3;3;2;1
717;PR1636;1354;20170501;3;2;2;5;2;2;1;3;1
718;PR1637;133;20170502;3;1;2;5;2;3;2;0;1
719;PR1638;512;20170502;3;3;2;1;1;1;2;3;1
720;PR1639;1202;20170503;5;1;1;5;2;2;3;0;1
721;PR164;1169;20140111;5;5;2;1;3;4;1;2;1
722;PR1640;491;20170503;2;1;3;3;1;2;1;3;1
723;PR1641;127;20170504;2;5;1;1;1;2;2;0;1
724;PR1642;981;20170504;2;1;5;1;2;2;1;2;1
725;PR1643;1367;20170504;2;3;3;3;3;4;2;0;1
726;PR1644;1466;20170505;2;2;1;5;1;2;3;1;1
727;PR1645;1401;20170505;2;3;1;3;3;4;1;0;1
728;PR1646;109;20170505;2;5;3;2;3;3;3;1;1
729;PR1647;257;20170506;2;1;3;5;2;2;3;1;1
730;PR1648;57;20170506;2;1;3;3;1;1;2;0;1
731;PR1649;1201;20170506;3;5;1;1;1;2;2;1;1
732;PR165;687;20140112;3;1;3;1;3;4;2;1;1
733;PR1650;873;20170506;3;5;3;1;1;1;1;1;1
734;PR1651;1341;20170507;3;2;5;3;3;3;2;2;1
735;PR1652;234;20170508;3;3;5;5;2;3;2;1;1
736;PR1653;616;20170508;3;3;3;5;1;2;2;0;1
737;PR1654;517;20170508;5;3;2;5;2;2;1;3;1
738;PR1655;391;20170509;5;1;1;2;3;4;3;1;1
739;PR1656;1305;20170510;5;5;3;1;1;1;3;2;1
740;PR1657;705;20170510;2;2;5;1;3;3;2;2;1
741;PR1658;941;20170511;3;2;3;5;2;2;1;0;1
742;PR1659;171;20170512;2;3;1;3;2;3;2;2;1
743;PR166;1355;20140112;2;1;5;1;1;2;3;0;1
744;PR1660;363;20170512;3;2;5;3;2;2;2;1;1
745;PR1661;932;20170512;5;3;2;5;3;4;1;3;1
746;PR1662;370;20170513;3;2;5;3;2;3;1;2;1
747;PR1663;1149;20170513;2;5;5;2;3;3;2;1;1
748;PR1664;1084;20170513;3;5;2;2;3;4;3;1;1
749;PR1665;185;20170514;2;2;1;3;2;3;3;1;1
750;PR1666;1280;20170515;3;1;3;3;3;4;1;0;1
751;PR1667;1470;20170515;2;3;3;3;1;1;1;1;1
752;PR1668;61;20170516;3;5;1;1;2;2;2;1;1
753;PR1669;899;20170516;5;5;2;5;3;3;3;1;1
754;PR167;118;20140114;3;3;3;5;3;3;1;0;1
755;PR1670;591;20170516;3;3;5;3;1;2;2;1;1
756;PR1671;886;20170517;3;1;2;5;3;3;3;0;1
757;PR1672;213;20170518;2;1;1;3;1;2;1;2;1
758;PR1673;435;20170519;3;3;1;2;2;2;3;2;1
759;PR1674;456;20170519;2;1;1;1;3;4;2;1;1
760;PR1675;915;20170519;3;3;1;2;1;2;1;1;1
761;PR1676;1082;20170519;2;1;3;3;2;3;1;0;1
762;PR1677;823;20170520;3;1;5;5;3;4;2;0;1
763;PR1678;4;20170521;3;2;3;1;2;2;2;0;1
764;PR1679;510;20170521;3;1;2;2;2;3;2;1;1
765;PR168;1187;20140114;2;5;3;5;2;2;1;2;1
766;PR1680;144;20170522;5;2;3;1;2;2;3;2;1
767;PR1681;776;20170523;2;5;3;1;2;2;3;0;1
768;PR1682;387;20170523;2;1;3;2;2;2;2;2;1
769;PR1683;1074;20170523;3;2;1;3;2;3;1;0;1
770;PR1684;741;20170523;3;1;2;2;1;2;1;0;1
771;PR1685;162;20170523;3;1;5;1;3;3;3;1;1
772;PR1686;324;20170523;3;2;2;2;3;4;3;2;1
773;PR1687;1287;20170523;3;1;1;1;3;3;1;1;1
774;PR1688;41;20170524;3;1;2;3;1;1;2;1;1
775;PR1689;92;20170524;5;3;1;1;3;3;2;1;1
776;PR169;14;20140116;3;1;2;3;2;2;2;0;1
777;PR1690;1366;20170524;5;1;3;3;2;3;1;1;1
778;PR1691;875;20170525;5;3;2;1;1;1;3;0;1
779;PR1692;1248;20170526;2;1;5;1;2;3;3;0;1
780;PR1693;240;20170526;3;5;3;2;3;4;2;0;1
781;PR1694;390;20170526;3;3;1;1;1;1;1;0;1
782;PR1695;272;20170527;3;1;5;3;2;3;3;1;1
783;PR1696;1405;20170527;3;2;5;5;3;3;3;1;1
784;PR1697;1155;20170528;2;1;3;2;3;3;1;0;1
785;PR1698;1093;20170529;2;3;3;3;3;4;1;0;1
786;PR1699;1284;20170529;5;3;5;3;2;2;2;0;1
787;PR17;232;20130116;5;3;2;2;1;2;2;2;1
788;PR170;232;20140116;5;3;1;3;2;3;3;2;1
789;PR1700;618;20170529;3;2;1;5;2;3;1;1;1
790;PR1701;662;20170529;2;3;2;1;2;3;1;0;1
791;PR1702;576;20170531;2;5;5;2;2;3;2;3;1
792;PR1703;1419;20170531;2;5;2;5;1;2;2;1;1
793;PR1704;676;20170531;5;3;1;3;3;3;3;0;1
794;PR1705;1023;20170601;2;5;5;2;3;4;3;0;1
795;PR1706;589;20170601;3;3;2;3;2;3;1;2;1
796;PR1707;767;20170601;5;5;3;1;3;3;3;1;1
797;PR1708;1408;20170601;3;2;2;5;2;2;3;1;1
798;PR1709;77;20170603;3;2;5;2;2;3;3;0;1
799;PR171;1158;20140116;5;1;1;1;3;3;3;1;1
800;PR1710;42;20170604;3;5;1;5;2;2;1;3;1
801;PR1711;887;20170605;3;1;3;3;3;4;3;0;1
802;PR1712;1278;20170606;3;5;2;5;1;2;1;0;1
803;PR1713;637;20170606;2;2;5;3;1;1;2;2;1
804;PR1714;1168;20170606;5;2;2;5;1;2;2;2;1
805;PR1715;1418;20170608;3;5;1;1;2;3;2;2;1
806;PR1716;1050;20170609;3;2;3;3;2;2;3;2;1
807;PR1717;1219;20170609;5;1;1;5;1;1;3;1;1
808;PR1718;785;20170610;5;5;1;1;1;2;3;1;1
809;PR1719;153;20170610;3;2;5;5;2;2;2;2;1
810;PR172;1028;20140117;2;2;1;5;1;1;2;1;1
811;PR1720;346;20170612;2;5;1;3;1;1;3;0;1
812;PR1721;1294;20170613;2;3;3;3;1;1;2;0;1
813;PR1722;340;20170614;5;3;5;5;2;2;2;1;1
814;PR1723;1348;20170614;3;2;3;1;1;2;2;1;1
815;PR1724;947;20170614;3;3;1;2;1;1;1;0;1
816;PR1725;471;20170615;5;5;5;2;3;3;2;2;1
817;PR1726;962;20170616;2;3;1;3;3;3;3;1;1
818;PR1727;445;20170616;3;5;2;1;2;2;1;0;1
819;PR1728;181;20170617;3;2;3;3;2;3;2;0;1
820;PR1729;477;20170617;3;5;1;2;3;4;2;0;1
821;PR173;641;20140117;2;2;5;1;1;2;2;0;1
822;PR1730;653;20170617;5;1;3;2;1;2;3;0;1
823;PR1731;3;20170619;5;1;5;5;1;2;3;0;1
824;PR1732;1407;20170619;3;5;2;2;1;2;1;1;1
825;PR1733;168;20170619;3;3;3;5;2;2;2;0;1
826;PR1734;1079;20170621;3;2;2;2;1;1;3;1;1
827;PR1735;475;20170621;2;5;3;5;1;1;2;0;1
828;PR1736;263;20170622;5;2;5;1;2;3;2;1;1
829;PR1737;344;20170623;3;3;3;1;3;4;2;1;1
830;PR1738;778;20170623;2;1;3;1;1;2;2;0;1
831;PR1739;479;20170623;5;1;3;2;3;4;3;1;1
832;PR174;290;20140118;5;1;5;5;2;3;3;1;1
833;PR1740;884;20170623;5;1;5;2;3;4;2;1;1
834;PR1741;871;20170624;2;3;3;1;3;3;3;3;1
835;PR1742;432;20170626;3;1;3;1;2;3;2;0;1
836;PR1743;1344;20170626;3;3;2;1;3;3;1;3;1
837;PR1744;733;20170626;2;3;3;5;3;3;3;0;1
838;PR1745;380;20170626;5;1;2;1;1;1;1;0;1
839;PR1746;1097;20170628;2;3;3;1;2;3;1;1;1
840;PR1747;1114;20170628;5;2;3;1;3;4;1;2;1
841;PR1748;249;20170629;5;1;5;1;1;2;1;0;1
842;PR1749;622;20170630;2;2;3;2;2;3;3;3;1
843;PR175;787;20140118;5;3;5;5;3;4;2;3;1
844;PR1750;1224;20170630;3;5;1;3;1;2;3;0;1
845;PR1751;429;20170701;2;2;1;2;3;4;3;1;1
846;PR1752;496;20170701;5;2;3;1;1;2;3;1;1
847;PR1753;1456;20170701;5;2;2;1;3;4;1;1;1
848;PR1754;541;20170701;5;1;3;3;2;3;2;0;1
849;PR1755;1439;20170703;5;3;3;1;2;3;1;0;1
850;PR1756;271;20170705;3;2;3;5;1;1;2;2;1
851;PR1757;368;20170706;3;5;1;1;3;4;3;2;1
852;PR1758;791;20170708;3;3;1;1;3;4;3;2;1
853;PR1759;990;20170708;2;1;3;5;2;3;1;1;1
854;PR176;798;20140118;5;2;5;5;3;4;2;1;1
855;PR1760;95;20170709;5;1;3;2;3;4;3;0;1
856;PR1761;708;20170709;3;3;3;2;1;1;1;0;1
857;PR1762;309;20170709;2;2;5;1;2;3;2;1;1
858;PR1763;506;20170709;5;2;3;5;3;4;1;2;1
859;PR1764;868;20170709;3;3;2;3;1;1;1;0;1
860;PR1765;1304;20170710;3;1;1;2;3;3;3;2;1
861;PR1766;120;20170710;2;3;1;5;1;1;1;3;1
862;PR1767;914;20170710;5;5;5;5;2;2;2;0;1
863;PR1768;577;20170711;5;2;3;2;3;3;2;0;1
864;PR1769;863;20170711;5;3;3;2;2;2;1;2;1
865;PR177;792;20140118;5;3;2;2;3;3;3;0;1
866;PR1770;1271;20170712;5;5;3;5;2;2;1;2;1
867;PR1771;763;20170713;5;2;5;1;3;4;1;1;1
868;PR1772;241;20170713;2;1;3;5;3;4;1;1;1
869;PR1773;464;20170714;2;5;5;2;3;3;1;2;1
870;PR1774;1307;20170715;3;5;3;3;1;2;2;1;1
871;PR1775;243;20170715;2;1;5;1;3;3;1;0;1
872;PR1776;210;20170715;5;1;3;3;2;2;2;1;1
873;PR1777;1247;20170717;3;5;5;3;2;2;3;2;1
874;PR1778;1165;20170717;3;3;1;3;1;2;3;1;1
875;PR1779;1246;20170718;2;3;2;1;2;3;1;1;1
876;PR178;652;20140119;5;5;3;2;2;3;1;1;1
877;PR1780;1385;20170718;2;3;1;1;1;1;2;0;1
878;PR1781;1406;20170718;3;5;1;1;1;2;3;3;1
879;PR1782;129;20170718;5;3;3;3;1;2;2;2;1
880;PR1783;1250;20170718;3;3;3;1;3;4;1;3;1
881;PR1784;1427;20170719;3;5;1;2;2;3;3;1;1
