review_id,order_id,rating,food_rating,delivery_rating,review_text,created_at
RV0000383,O0221824,4,4,4,Liked it,2025-06-19 17:28:51
RV0000384,O0207724,2,3,2,Taste was off,2024-04-14 07:53:42
RV0000385,O0047625,5,5,4,Fantastic taste,2024-10-21 20:09:45
RV0000386,O0151848,2,1,1,Mediocre,2024-04-13 14:28:39
RV0000387,O0192984,4,5,4,Pretty good,2023-05-24 14:50:16
RV0000388,O0108832,5,5,5,Excellent!,2021-02-18 22:37:07
RV0000389,O0085498,4,99999,3,Good food,2024-12-29 21:31:35
RV0000390,O0063252,3,2,2,Could be better,2025-09-30 12:21:43
RV0000391,O0277881,4,4,5,Good packaging,2025-11-20 10:07:55
RV0000392,O0163557,4,4,3,Decent meal,2024-12-31 06:31:36
RV0000393,O0108545,4,3,3,Decent meal,2024-02-14 05:07:13
RV0000394,O0285734,3,3,2,Just okay,2025-08-03 21:28:37
RV0000395,O0061966,2,3,2,Late delivery,2024-09-09 23:31:56
RV0000396,O0185385,5,5,4,Will order again,2025-09-19 02:54:20
RV0000397,O0126556,5,5,5,Super fast delivery,2024-05-03 19:12:20
RV0000398,O0043773,4,3,5,Yummy,2023-07-09 20:57:02
RV0000399,O0236882,5,5,5,Fantastic taste,2024-04-30 15:01:30
RV0000400,O0174556,5,5,5,Hot and fresh,2025-05-22 22:12:08
RV0000401,O0056438,99999,5,5,Will order again,2025-08-13 17:59:41
RV0000402,O0145925,5,5,5,Excellent!,2024-04-20 07:31:21
RV0000403,O0142610,5,5,4,Perfectly packed,2023-10-07 06:51:11
RV0000404,O0097252,4,3,4,Decent meal,2025-10-10 01:30:57
RV0000405,O0074273,4,4,3,Good food,2025-06-04 00:58:06
RV0000406,O0255225,3,2,4,Moderate quality,2024-05-14 17:46:39
RV0000407,O0003865,3,3,3,It was alright,2023-02-23 06:57:04
RV0000408,O0126920,4,4,3,Would recommend,2024-11-24 09:36:32
RV0000409,O0008738,4,5,5,Nice experience,2023-05-05 02:16:25
RV0000410,O0134246,5,99999,5,Amazing food!,2022-01-02 10:13:12
RV0000411,O0024866,5,4,4,Hot and fresh,2022-02-21 02:38:54
RV0000412,O0201756,5,5,4,Will order again,2024-03-07 03:50:57
RV0000413,O0294199,99999,3,3,Okay food,2023-11-15 20:05:54
RV0000414,O0195502,3,2,2,Acceptable,2024-12-08 15:10:10
RV0000415,O0219198,5,4,5,Hot and fresh,2025-12-12 15:01:02
RV0000416,O0118554,3,2,4,Taste was fine,2024-03-21 03:35:34
RV0000417,O0036334,1,2,1,Very bad,2024-08-31 00:03:20
RV0000418,O0044984,3,3,3,Acceptable,2025-08-30 13:35:37
RV0000419,O0163985,2,1,2,Late delivery,2025-08-20 13:05:48
RV0000420,O0099114,5,5,5,Amazing food!,2023-08-16 07:53:31
RV0000421,O0117571,4,4,4,Would recommend,2025-11-11 23:35:11
RV0000422,O0124561,5,5,5,Will order again,2025-11-21 03:17:13
RV0000423,O0207522,1,2,1,Disgusting,2025-05-24 20:57:15
RV0000424,O0081634,5,4,5,Loved it!,2024-10-07 10:21:00
RV0000425,O0027220,1,1,1,Horrible,2023-12-03 14:24:39
RV0000426,O0001228,5,99999,5,Will order again,2025-02-06 17:10:34
RV0000427,O0269301,5,5,5,Excellent!,2025-02-05 22:03:25
RV0000428,O0177072,5,5,5,Fantastic taste,2024-02-16 08:13:20
RV0000429,O0176228,3,2,4,Taste was fine,2025-11-18 23:04:47
RV0000430,O0097435,5,4,4,Hot and fresh,2025-06-13 06:40:53
RV0000431,O0042438,5,5,5,Super fast delivery,2024-03-10 16:10:39
RV0000432,O0036593,4,4,4,Yummy,2025-12-05 09:25:07
RV0000433,O0239278,5,5,5,Super fast delivery@@@,2025-12-18 17:32:56
RV0000434,O0130880,2,2,3,Meh,2025-03-10 16:07:45
RV0000435,O0153072,4,5,4,Liked it,2024-03-19 01:10:37
RV0000436,O0178179,3,3,3,Moderate quality,2024-06-06 00:51:24
RV0000437,O0199970,5,5,5,Amazing food!,2025-10-22 13:40:55
RV0000438,O0070028,4,4,5,Yummy@@@,2024-09-14 17:31:07
RV0000439,O0072863,5,4,4,Loved it!,2025-09-04 15:48:35
RV0000440,O0117453,4,4,4,Good packaging,2025-06-12 16:01:57
RV0000441,O0203093,3,4,3,Nothing special,2024-03-15 08:14:36
RV0000442,O0253131,5,5,5,Excellent!,2025-10-19 05:27:21
RV0000443,O0274378,4,4,5,Decent meal,2025-11-20 03:08:31
RV0000444,O0043627,4,3,4,Good packaging,2025-08-10 12:31:47
RV0000445,O0036352,3,4,2,It was alright,2025-02-09 19:25:00
RV0000446,O0187305,5,4,5,Super fast delivery,2023-01-01 01:44:48
RV0000447,O0072868,3,3,3,Nothing special,2024-03-10 08:45:02
RV0000448,O0235708,99999,4,5,5 stars!,2025-11-22 16:11:04
RV0000449,O0191741,3,4,2,Moderate quality@@@,2022-10-24 07:12:58
RV0000450,O0111505,4,4,4,Decent meal,2025-01-18 11:13:04
RV0000451,O0267800,5,5,5,Loved it!,2025-12-26 10:54:43
RV0000452,O0127308,5,5,4,Fantastic taste,2023-06-19 03:05:51
RV0000453,O0229516,5,5,5,Super fast delivery,2024-01-19 22:06:40
RV0000454,O0002639,3,2,4,Okay food,2022-09-04 14:10:19
RV0000455,O0200860,99999,2,2,Okay food,2025-07-30 02:42:06
RV0000456,O0160473,4,3,3,Decent meal,2024-07-11 03:36:14
RV0000457,O0208789,5,5,5,Fantastic taste,2025-09-04 16:35:30
RV0000458,O0219244,5,4,4,Amazing food!,2024-08-31 21:04:24
RV0000459,O0247944,2,1,2,Below expectations,2021-11-28 10:14:49
RV0000460,O0037130,5,5,5,Super fast delivery,2024-05-10 20:21:22
RV0000461,O0245030,5,5,5,Perfectly packed,2024-08-06 16:24:50
RV0000462,O0205202,3,3,2,It was alright,2025-03-18 05:05:29
RV0000463,O0209144,4,5,5,Value for money,2025-01-19 18:41:06
RV0000464,O0253382,1,2,2,Disgusting,2024-12-03 22:07:18
RV0000465,O0023960,4,4,-1,Value for money,2025-07-26 03:35:21
RV0000466,O0148550,3,2,3,Moderate quality,2022-04-10 15:44:54
RV0000467,O0010342,2,3,1,Late delivery,2024-07-04 01:25:55
RV0000468,O0289940,5,5,5,Super fast delivery,2024-09-09 00:31:56
RV0000469,O0060776,5,4,5,Perfectly packed,2024-04-04 19:47:09
RV0000470,O0237970,4,5,3,Decent meal,2025-01-11 15:49:41
RV0000471,O0073473,4,4,5,Would recommend,2024-10-25 14:35:19
RV0000472,O0178859,5,5,5,Loved it!,2025-05-30 05:24:34
RV0000473,O0013954,4,5,4,Decent meal,2025-10-10 01:37:55
RV0000474,O0096856,3,3,3,Just okay,2023-11-27 18:34:25
RV0000475,O0155525,2,2,3,Below expectations,2024-06-22 23:27:44
RV0000476,O0138334,2,3,-1,Not great,2025-01-18 05:17:34
RV0000477,O0096186,5,5,5,Perfectly packed,2025-11-08 17:06:26
RV0000478,O0062080,2,3,2,Not great,2024-10-14 17:26:31
RV0000479,O0246665,2,3,2,Taste was off,2025-10-14 22:38:26
RV0000480,O0012804,4,4,5,Pretty good,2023-06-16 18:30:24
RV0000481,O0194108,5,5,5,Super fast delivery,2025-02-11 09:00:05
RV0000482,O0154578,4,3,3,Decent meal,2025-10-20 22:59:04
RV0000483,O0243567,5,5,5,Perfectly packed,2025-06-13 02:35:31
RV0000484,O0176200,5,4,5,Will order again,2025-03-22 05:00:57
RV0000485,O0107888,5,99999,5,Excellent!,2025-09-01 06:52:08
RV0000486,O0047362,5,5,5,5 stars!,2023-09-30 20:20:21
RV0000487,O0147012,4,4,3,Tasty and quick,2025-09-26 20:50:21
RV0000488,O0084791,5,5,5,Super fast delivery,2026-01-01 09:50:30
RV0000489,O0062281,4,4,4,Would recommend,2026-01-05 11:40:25
RV0000490,O0101689,1,1,1,Disgusting,2025-11-06 13:24:52
RV0000491,O0141911,5,5,5,5 stars!,2023-10-09 15:29:05
RV0000492,O0210105,5,4,5,Hot and fresh,2024-01-10 16:24:04
RV0000493,O0284863,4,4,4,Value for money,2025-01-08 02:58:52
RV0000494,O0250189,2,2,2,Mediocre,2025-09-28 09:29:28
RV0000495,O0252830,5,5,5,Perfectly packed,2025-09-09 13:30:59
RV0000496,O0125183,4,3,4,Yummy,2022-11-02 23:06:59
RV0000497,O0255555,3,3,3,Could be better,2025-06-04 12:44:10
RV0000498,O0166012,4,3,4,Yummy,2024-11-14 05:24:11
RV0000499,O0142483,5,4,5,Fantastic taste,2024-11-25 16:19:26
RV0000500,O0087234,5,5,4,Will order again,2024-07-03 12:14:21
RV0000501,O0234720,5,5,5,Best biryani ever,2024-07-31 04:08:37
RV0000502,O0204255,3,3,2,Acceptable,2025-07-26 09:30:51
RV0000503,O0211648,4,4,3,Liked it,2024-02-27 20:49:30
RV0000504,O0289442,4,99999,4,Good food,2024-09-11 23:55:15
RV0000505,O0066063,4,4,4,Good packaging,2025-03-05 00:19:39
RV0000506,O0091849,5,4,5,Hot and fresh,2025-07-30 20:25:05
RV0000507,O0021339,3,2,3,Nothing special,2024-12-10 02:01:14
RV0000508,O0118121,4,3,3,Good packaging,2024-04-08 20:13:07
RV0000509,O0288443,3,3,2,Could be better,2024-04-25 17:32:07
RV0000510,O0050278,4,5,4,Nice experience,2022-10-16 07:03:45
RV0000511,O0276285,4,4,4,Tasty and quick,2022-11-12 06:06:40
RV0000512,O0193226,5,5,5,Best biryani ever,2024-03-11 04:25:30
RV0000513,O0041627,5,5,5,Amazing food!@@@,2024-03-14 01:42:50
RV0000514,O0183463,4,5,4,Decent meal,2023-07-31 13:09:16
RV0000515,O0184022,5,5,5,Best biryani ever,2024-10-17 15:53:23
RV0000516,O0032308,3,3,2,Average,2025-04-24 08:55:25
RV0000517,O0116981,4,3,4,Decent meal,2023-03-29 06:03:00
RV0000518,O0032974,5,5,5,Best biryani ever,2025-09-08 17:20:27
RV0000519,O0119958,4,4,5,Good food,2023-06-29 03:58:14
RV0000520,O0030280,4,4,5,Would recommend,2025-05-20 01:24:06
RV0000521,O0265711,5,5,4,Hot and fresh,2023-10-20 13:44:57
RV0000522,O0283067,5,5,4,Excellent!,2023-03-11 01:30:44
RV0000523,O0067217,4,4,3,Decent meal@@@,2025-08-31 05:11:22
RV0000524,O0233723,4,4,5,Good packaging,2025-03-13 15:19:51
RV0000525,O0180971,4,4,5,Value for money,2023-10-12 18:46:57
RV0000526,O0183413,4,5,5,Decent meal,2025-12-12 10:06:41
RV0000527,O0199858,5,5,5,Will order again,2025-01-25 21:02:05
RV0000528,O0071437,3,3,2,Expected more,2025-01-19 10:57:00
RV0000529,O0287551,5,5,5,Excellent!,2024-10-24 14:36:22
RV0000530,O0062724,4,4,4,Pretty good,2025-11-21 00:37:03
RV0000531,O0224021,4,5,5,Good packaging,2024-10-03 21:57:35
RV0000532,O0052884,5,5,4,Excellent!,2025-11-13 19:58:34
RV0000533,O0262134,4,5,3,Tasty and quick,2024-09-04 09:45:39
RV0000534,O0107023,5,4,5,Will order again,2024-07-17 21:11:59
RV0000535,O0115340,5,4,5,Hot and fresh,2024-05-11 08:57:55
RV0000536,O0259370,5,5,5,Fantastic taste,2023-12-10 15:23:05
RV0000537,O0248472,1,1,2,Waste of money,2025-01-07 23:36:13
RV0000538,O0028354,3,3,3,Average,2024-11-02 21:30:58
RV0000539,O0000002,4,5,4,Yummy,2024-09-02 21:22:40
RV0000540,O0249097,3,2,4,Taste was fine,2025-10-15 13:27:09
RV0000541,O0101474,4,5,5,Yummy,2025-04-09 13:59:01
RV0000542,O0231568,4,3,4,Tasty and quick,2025-07-13 21:59:02
RV0000543,O0203540,4,4,4,Liked it,2024-09-20 05:51:17
RV0000544,O0231533,5,4,5,Will order again,2023-04-10 14:23:11
RV0000545,O0183519,4,4,3,Nice experience,2025-07-19 17:23:03
RV0000546,O0177124,5,5,5,Hot and fresh,2025-05-31 09:41:45
RV0000547,O0087804,2,3,2,Slightly disappointing,2024-06-09 00:03:25
RV0000548,O0069976,4,3,4,Value for money,2024-06-13 21:05:34
RV0000549,O0071031,1,1,1,Waste of money,2024-10-11 01:07:36
RV0000550,O0064991,5,5,5,Loved it!,2024-11-29 14:27:04
RV0000551,O0279728,3,2,2,Average,2023-12-25 08:29:33
RV0000552,O0021038,2,3,2,Poor quality,2025-04-15 09:07:40
RV0000553,O0158770,4,4,3,Liked it,2025-03-16 13:45:49
RV0000554,O0246721,4,4,4,Good packaging,2024-08-15 18:27:54
RV0000555,O0237829,5,4,4,Excellent!,2025-01-13 01:13:15
RV0000556,O0201416,4,4,4,Tasty and quick,2025-09-15 07:02:24
RV0000557,O0214875,1,1,1,Horrible,2025-09-03 07:49:45
RV0000558,O0060289,5,4,4,Loved it!,2022-01-16 14:07:28
RV0000559,O0265647,3,2,3,Could be better,2025-09-24 18:59:07
RV0000560,O0057390,1,1,1,Disgusting,2024-05-29 18:13:23
RV0000561,O0278493,2,3,2,Taste was off,2025-06-25 00:50:38
RV0000562,O0010486,2,2,3,Poor quality,2025-08-20 12:56:05
RV0000563,O0217783,3,3,3,Taste was fine,2025-08-27 07:12:17
RV0000564,O0143164,5,5,5,Excellent!,2025-05-27 18:26:33
RV0000565,O0084841,4,3,4,Decent meal,2025-02-05 17:45:35
RV0000566,O0243030,1,1,1,Terrible,2025-10-04 04:05:09
RV0000567,O0030147,4,99999,4,Would recommend,2025-08-19 02:21:39
RV0000568,O0225674,1,2,1,Cold food,2025-02-27 01:41:46
RV0000569,O0298731,5,5,5,5 stars!,2025-09-22 12:34:55
RV0000570,O0060064,4,5,5,Nice experience,2024-07-31 11:26:17
RV0000571,O0054144,5,4,5,Perfectly packed,2025-12-01 13:44:33
RV0000572,O0282819,5,5,5,Super fast delivery,2025-05-12 00:07:49
RV0000573,O0112532,5,4,5,Super fast delivery,2025-03-08 03:24:53
RV0000574,O0234610,5,4,5,Super fast delivery,2025-08-23 10:49:08
RV0000575,O0259336,4,99999,4,Decent meal@@@,2025-10-26 07:11:50
RV0000576,O0205461,4,3,4,Yummy,2024-03-18 15:29:12
RV0000577,O0181963,1,2,1,Terrible,2025-09-09 12:17:58
RV0000578,O0253584,1,1,1,Horrible@@@,2025-10-12 06:59:23
RV0000579,O0256386,4,4,3,Value for money,2024-05-13 02:04:26
RV0000580,O0200752,5,5,5,Fantastic taste,2024-07-08 18:43:05
RV0000581,O0092458,5,5,4,Fantastic taste,2024-08-21 06:51:52
RV0000582,O0013766,4,5,4,Good packaging,2022-07-13 20:53:54
RV0000583,O0153669,4,3,4,Pretty good,2024-12-20 19:37:13
RV0000584,O0247976,3,3,3,Acceptable,2025-04-21 07:11:24
RV0000585,O0277432,4,3,4,Decent meal,2025-07-27 11:24:49
RV0000586,O0136879,4,3,4,Pretty good,2025-09-27 23:45:16
RV0000587,O0085077,4,4,5,Value for money,2023-09-14 21:03:43
RV0000588,O0088219,4,3,3,Good packaging,2024-12-12 10:10:01
RV0000589,O0139845,4,5,4,Would recommend,2025-05-28 16:35:56
RV0000590,O0193174,4,5,4,Tasty and quick,2025-08-16 09:30:50
RV0000591,O0127335,5,5,5,Fantastic taste,2026-01-04 01:12:08
RV0000592,O0241796,5,5,5,Excellent!,2025-01-28 08:31:46
RV0000593,O0177612,4,4,3,Good packaging,2025-03-11 20:23:34
RV0000594,O0115723,4,5,5,Would recommend,2022-01-24 05:25:35
RV0000595,O0190617,4,3,5,Good packaging,2025-03-19 09:30:46
RV0000596,O0272706,5,5,5,Hot and fresh,2023-06-28 17:56:29
RV0000597,O0000610,5,5,4,Amazing food!,2024-07-23 13:46:43
RV0000598,O0188727,5,5,5,Will order again,2024-07-15 07:01:47
RV0000599,O0064483,4,4,4,Good packaging,2025-03-21 18:24:28
RV0000600,O0129628,5,5,4,5 stars!,2025-04-24 14:51:17
RV0000601,O0253529,4,4,4,Nice experience,2025-10-01 01:04:33
RV0000602,O0189202,5,5,5,Super fast delivery,2025-12-06 01:59:56
RV0000603,O0020476,4,3,5,Nice experience,2024-07-05 04:42:56
RV0000604,O0117262,4,4,3,Good packaging,2023-06-21 21:32:50
RV0000605,O0032756,4,4,4,Decent meal,2024-08-22 05:10:47
RV0000606,O0074550,5,5,5,Hot and fresh,2024-09-16 02:15:52
RV0000607,O0012537,5,4,4,Excellent!,2024-12-21 19:07:19
RV0000608,O0093265,4,99999,4,Nice experience,2024-02-12 20:43:10
RV0000609,O0000623,3,3,3,Moderate quality,2025-04-15 08:24:18
RV0000610,O0149231,5,5,5,5 stars!,2023-11-17 03:45:54
RV0000611,O0201489,4,4,4,Good food,2024-02-28 04:36:46
RV0000612,O0168870,4,5,3,Decent meal,2024-11-09 04:59:12
RV0000613,O0054166,5,5,5,Super fast delivery,2025-11-03 06:46:36
RV0000614,O0173529,3,3,3,Acceptable,2021-12-14 07:04:04
RV0000615,O0233667,5,5,5,Will order again,2025-07-15 00:07:57
RV0000616,O0167397,4,5,4,Tasty and quick,2023-12-15 13:25:02
RV0000617,O0204411,3,2,3,Okay food,2024-11-21 15:00:56
RV0000618,O0081533,4,4,4,Decent meal,2023-09-13 22:36:15
RV0000619,O0200872,2,2,2,Taste was off,2024-08-12 22:05:52
RV0000620,O0116553,5,5,5,Super fast delivery,2024-06-09 19:28:33
RV0000621,O0075893,5,5,5,Will order again,2026-01-02 14:15:56
RV0000622,O0088160,3,2,4,Expected more@@@,2024-06-30 21:22:43
RV0000623,O0002125,3,4,3,Could be better,2024-03-20 01:51:22
RV0000624,O0001732,4,4,4,Pretty good,2025-02-01 19:31:12
RV0000625,O0246296,5,4,5,5 stars!,2025-10-18 12:22:42
RV0000626,O0146766,5,5,5,Loved it!,2023-08-15 02:25:34
RV0000627,O0020479,3,3,4,Taste was fine,2025-11-27 13:07:57
RV0000628,O0012736,2,2,2,Meh,2025-08-22 22:52:48
RV0000629,O0155582,5,5,5,Excellent!,2025-08-19 17:03:04
RV0000630,O0195301,5,4,5,Amazing food!,2025-08-07 18:43:28
RV0000631,O0089956,4,4,4,Tasty and quick,2025-10-24 22:36:59
RV0000632,O0082037,2,2,1,Taste was off,2024-09-18 19:01:44
RV0000633,O0068621,4,5,5,Good packaging,2023-11-26 02:58:28
RV0000634,O0031633,4,4,-1,Yummy,2025-09-26 23:08:51
RV0000635,O0109793,5,5,5,Perfectly packed,2025-01-10 17:06:53
RV0000636,O0210316,5,5,5,Fantastic taste,2025-02-15 01:23:52
RV0000637,O0204131,2,1,2,Missing item,2025-05-24 11:03:59
RV0000638,O0084269,4,4,5,Would recommend,2022-12-10 15:49:57
RV0000639,O0060353,3,3,4,Okay food,2025-09-22 04:56:36
RV0000640,O0105336,5,5,4,Loved it!,2024-05-23 21:50:23
RV0000641,O0126541,3,3,3,Okay food,2025-12-27 21:47:12
RV0000642,O0259265,5,4,4,Perfectly packed,2025-03-01 12:52:25
RV0000643,O0138678,4,4,3,Value for money,2024-12-18 21:58:20
RV0000644,O0006946,4,5,5,Good packaging,2025-01-13 05:10:06
RV0000645,O0296455,5,4,4,Will order again,2025-07-22 22:40:04
RV0000646,O0103362,1,2,1,Waste of money,2023-07-01 12:36:45
RV0000647,O0244157,4,4,4,Liked it,2024-10-04 13:53:47
RV0000648,O0073061,5,5,5,Loved it!,2024-03-26 20:55:39
RV0000649,O0258233,4,3,3,Good packaging,2025-01-22 16:55:04
RV0000650,O0024151,5,4,5,Super fast delivery,2024-04-19 08:29:29
RV0000651,O0191205,5,5,5,Will order again,2025-01-26 11:36:30
RV0000652,O0230598,5,5,4,Perfectly packed,2025-08-07 17:35:42
RV0000653,O0285329,2,3,2,Poor quality,2024-11-25 21:19:01
RV0000654,O0103912,4,3,4,Liked it,2023-06-10 03:12:00
RV0000655,O0253096,4,4,4,Decent meal,2024-08-14 16:11:07
RV0000656,O0181583,5,5,5,Perfectly packed,2022-12-20 03:13:13
RV0000657,O0062685,99999,5,5,Excellent!,2022-12-16 23:56:52
RV0000658,O0100471,5,4,5,Perfectly packed,2025-07-28 20:44:03
RV0000659,O0286811,4,4,5,Good food,2024-09-29 08:14:04
RV0000660,O0197197,4,4,4,Pretty good,2024-01-05 06:09:47
RV0000661,O0205649,5,4,5,Best biryani ever,2025-07-20 17:26:16
RV0000662,O0274924,4,4,4,Liked it,2025-05-22 13:16:17
RV0000663,O0203712,5,5,5,Perfectly packed,2025-11-24 22:49:51
RV0000664,O0004295,5,4,5,Perfectly packed,2025-02-04 00:41:14
RV0000665,O0101140,5,4,4,5 stars!,2025-10-23 07:31:06
RV0000666,O0113804,4,3,5,Good food,2023-06-07 19:17:21
RV0000667,O0084637,5,5,5,5 stars!,2025-11-02 15:14:04
RV0000668,O0113865,2,2,2,Mediocre,2024-07-17 05:26:41
RV0000669,O0174659,5,4,5,Excellent!,2025-07-23 13:35:21
RV0000670,O0123579,5,5,5,Best biryani ever,2025-04-22 16:20:55
RV0000671,O0024072,5,4,5,Amazing food!,2024-05-23 08:15:30
RV0000672,O0004223,5,4,5,Super fast delivery,2024-05-16 12:14:36
RV0000673,O0075343,4,4,4,Would recommend,2024-05-20 14:50:52
RV0000674,O0001840,3,3,3,Expected more,2023-09-17 23:18:50
RV0000675,O0062835,4,5,5,Liked it,2025-08-14 09:29:17
RV0000676,O0032679,1,2,1,Wrong order,2025-04-16 21:28:25
RV0000677,O0116840,3,2,4,Taste was fine,2025-10-05 12:19:15
RV0000678,O0261999,2,2,2,Poor quality,2023-08-06 15:58:27
RV0000679,O0273155,3,3,2,Taste was fine,2025-02-17 05:45:12
RV0000680,O0137285,5,4,4,5 stars!,2025-06-24 20:14:29
RV0000681,O0220384,5,99999,4,Super fast delivery,2025-04-21 21:31:45
RV0000682,O0072749,1,1,1,Very bad,2025-04-22 21:39:03
RV0000683,O0212873,4,5,3,Good food,2023-05-16 07:52:48
RV0000684,O0090285,5,5,4,5 stars!,2025-02-05 22:13:20
RV0000685,O0068575,4,5,4,Liked it,2023-05-07 13:56:10
RV0000686,O0006007,99999,4,3,Decent meal,2025-05-13 11:29:30
RV0000687,O0194389,4,3,5,Pretty good,2025-11-09 22:40:13
RV0000688,O0167800,3,3,3,It was alright,2025-11-01 06:41:54
RV0000689,O0158095,99999,4,4,Expected more,2022-12-04 10:49:22
RV0000690,O0107764,3,4,2,Moderate quality,2025-05-19 13:02:05
RV0000691,O0039669,4,5,3,Good food,2025-06-03 04:41:18
RV0000692,O0265124,4,4,3,Value for money,2023-10-12 01:10:47
RV0000693,O0277767,4,5,5,Tasty and quick,2025-10-23 00:46:17
RV0000694,O0066150,4,4,4,Good food,2025-07-25 05:36:26
RV0000695,O0072433,1,2,1,Wrong order,2025-06-07 09:11:21
RV0000696,O0188765,4,4,5,Yummy,2022-10-17 10:04:07
RV0000697,O0152028,4,4,3,Would recommend,2025-03-28 09:43:45
RV0000698,O0126914,5,5,5,Super fast delivery,2023-12-03 17:27:54
RV0000699,O0203438,99999,5,5,Fantastic taste,2025-11-25 02:03:26
RV0000700,O0037297,99999,5,5,Amazing food!,2021-11-03 19:33:48
RV0000701,O0264475,5,5,5,Loved it!,2023-03-13 08:56:41
RV0000702,O0100516,4,5,4,Would recommend,2025-12-22 02:08:33
RV0000703,O0250146,5,5,4,Hot and fresh,2023-07-26 13:20:41
RV0000704,O0231647,5,5,-1,Super fast delivery,2024-01-14 19:34:43
RV0000705,O0115110,3,2,2,Taste was fine,2025-02-26 17:08:48
RV0000706,O0290708,5,5,5,Loved it!@@@,2025-04-04 03:38:32
RV0000707,O0276117,5,5,5,Loved it!,2025-09-16 22:06:27
RV0000708,O0083582,3,3,3,Nothing special,2025-07-15 18:25:29
RV0000709,O0198147,5,4,5,Amazing food!,2025-04-23 01:49:56
RV0000710,O0211260,4,4,3,Yummy,2023-06-29 16:32:09
RV0000711,O0123641,5,5,5,Best biryani ever,2025-05-09 02:32:33
RV0000712,O0098152,5,4,4,Excellent!,2023-09-12 22:16:27
RV0000713,O0139318,4,3,5,Good food,2025-12-06 09:55:44
RV0000714,O0234607,3,3,3,Moderate quality,2025-09-09 15:36:39
RV0000715,O0206341,4,4,4,Good packaging,2025-10-15 21:15:12
RV0000716,O0057175,3,3,3,Taste was fine,2023-11-03 19:42:31
RV0000717,O0295096,5,5,4,5 stars!,2024-12-16 15:16:36
RV0000718,O0195672,3,3,3,Acceptable,2024-09-07 01:17:13
RV0000719,O0122640,3,2,2,Just okay,2024-11-26 04:41:17
RV0000720,O0084185,4,3,4,Yummy,2023-11-16 22:44:22
RV0000721,O0251764,5,5,5,Will order again,2025-08-07 10:34:36
RV0000722,O0049500,5,5,5,Fantastic taste,2025-08-09 01:37:00
RV0000723,O0023608,4,4,5,Value for money,2024-03-04 17:23:55
RV0000724,O0199271,3,3,2,Taste was fine,2025-07-08 16:01:34
RV0000725,O0285735,4,4,3,Value for money,2024-11-11 09:10:59
RV0000726,O0217479,4,5,4,Liked it,2025-08-22 08:26:00
RV0000727,O0021219,5,5,4,Super fast delivery,2022-08-17 17:46:09
RV0000728,O0075267,4,3,3,Good packaging,2025-07-20 11:04:46
RV0000729,O0197891,1,1,1,Horrible,2024-12-17 12:04:18
RV0000730,O0002839,4,5,3,Good packaging,2025-03-15 04:28:01
RV0000731,O0180943,2,3,2,Late delivery,2025-12-19 02:40:00
RV0000732,O0152303,4,4,5,Liked it,2024-10-31 12:16:50
RV0000733,O0100848,4,3,4,Would recommend,2025-02-17 01:33:03
RV0000734,O0272719,4,3,3,Liked it,2025-09-30 04:55:26
RV0000735,O0016850,5,5,5,Perfectly packed,2023-04-21 10:25:53
RV0000736,O0198586,3,2,3,Expected more,2024-04-29 22:14:15
RV0000737,O0128281,4,4,5,Value for money,2024-11-20 08:19:01
RV0000738,O0293758,4,5,3,Would recommend,2024-05-18 17:28:12
RV0000739,O0166358,3,4,3,Average,2024-07-01 03:42:46
RV0000740,O0154779,5,5,4,Best biryani ever,2023-12-13 20:08:03
RV0000741,O0175872,5,5,-1,Best biryani ever,2024-11-08 02:33:58
RV0000742,O0288769,5,5,5,Perfectly packed,2025-01-12 19:21:09
RV0000743,O0012713,5,5,4,Best biryani ever,2024-10-08 23:23:32
RV0000744,O0099538,3,2,4,Just okay,2025-08-20 10:45:49
RV0000745,O0198089,2,2,1,Not great,2021-08-29 11:07:03
RV0000746,O0088339,4,4,3,Good packaging,2025-09-09 13:06:04
RV0000747,O0038084,5,5,5,Loved it!,2024-03-08 13:06:13
RV0000748,O0190225,5,5,5,Loved it!,2025-12-19 08:25:54
RV0000749,O0288893,4,5,4,Good packaging,2023-02-06 06:56:37
RV0000750,O0162232,5,5,4,Hot and fresh,2022-12-31 13:01:15
RV0000751,O0017367,5,4,5,Perfectly packed,2023-03-26 13:07:05
RV0000752,O0124626,4,5,4,Decent meal,2025-12-31 02:17:07
RV0000753,O0208122,5,4,4,Fantastic taste,2024-11-29 09:01:52
RV0000754,O0228478,3,3,4,It was alright,2021-07-02 21:47:31
RV0000755,O0076221,4,4,4,Nice experience,2025-09-17 00:32:26
RV0000756,O0032695,4,4,4,Good food,2024-11-27 08:15:05
RV0000757,O0053323,3,2,4,Acceptable,2025-07-01 08:46:54
RV0000758,O0220332,4,3,4,Would recommend,2024-07-25 18:49:12
RV0000759,O0103769,4,5,5,Would recommend,2025-07-15 04:21:40
RV0000760,O0200247,99999,4,3,Would recommend,2025-10-28 05:17:46
RV0000761,O0202608,5,5,5,Amazing food!,2025-09-25 06:21:18
